@relation designdecisions

@attribute class {1, 0}
@attribute DecisionText string

@data
0,'Improve the explain of wholestage codegen The problem is that the plan looks much different than logical plan make us hard to understand the plan especially when the logical plan is not showed together'
0,'Spark 16 Scala211 repl doesnt honor sparkreplClassServerport Spark 16 Scala211 repl doesnt honor sparkreplClassServerport configuration so user cannot set a fixed port number through sparkreplClassServerport'
0,'scalaMatchError BooleanType when casting a struct I have a Dataframe with a struct and I need to rename some fields to lower case before saving it to cassandra It turns out that its not possible to cast a boolean field of a struct to another boolean field in the renamed struct A workaround is to temporarily cast the field to an Integer and back'
0,'Property iocompressioncodeclzoclass does not work with other value besides default From following code seems iocompressioncodeclzoclass does not work for other codec besides default Hadoop will always treat it as defaultClazz I think it is a bug Please let me know if this is a work as design thing'
0,'Throw an Exception when fspermissionsumaskmode is misconfigured provide better visibility of parsing configuration failure by logging full error message and propagate error message of parsing configuration back to client'
0,'hdfs and nfs builds broken on missing compiletime dependency on netty As discovered in BIGTOP2049 hadoopnfs module compilation is broken Looks like that HADOOP11489 is the rootcause of it'
0,'Comparing Vector in relative tolerance or absolute tolerance in UnitTests error The result of compare two vectors using UnitTests orgapachesparkmllibutilTestingUtils is not right sometime'
0,'Filter join expressions can return incorrect results when comparing strings to longs The physical plan shows both sides of the expression are being cast to Double before evaluation So while comparing numbers to a string number appears to work in many cases when the numbers are sufficiently large and close together there is enough loss of precision to cause incorrect results Expected behavior in this case is probably to choose one side and cast the other compare string to string or long to long instead of using a data type with less precision'
0,'SparkR installspark does not work for RCs snapshots We publish source archives of the SparkR package now in RCs and in nightly snapshot builds One of the problems that still remains is that installspark does not work for these as it looks for the final Spark version to be present in the apache download mirrors'
0,'mapredsystemdir parameter needs documentation We should better document configuring things for fully distributed operation In particular we should probably recommend setting mapredsystemdir in the Fully Distributed Operation section'
